date,location,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,series_complete_pop_pct
2021-06-16T00:00:00.000,ID,46787,558989,678346,816,34.6
2021-06-16T00:00:00.000,NV,116116,1066583,1467108,0,39.6
2021-06-16T00:00:00.000,CO,210176,2523388,3221321,2899,49.2
2021-06-16T00:00:00.000,RP,1739,22639,1,0,69.8
2021-06-16T00:00:00.000,SD,24414,355290,420159,13,44.1
2021-06-16T00:00:00.000,MH,403,31017,0,0,25.2
2021-06-16T00:00:00.000,HI,34408,581616,935629,93760,50.1
2021-06-16T00:00:00.000,PA,508411,5596698,7261094,378,47.2
2021-06-16T00:00:00.000,IA,120581,1269272,1562817,128,46.2
2021-06-16T00:00:00.000,ME,101333,668417,792650,330,58.8
2021-06-16T00:00:00.000,NE,64333,710432,991998,3273,44.6
2021-06-16T00:00:00.000,PR,89426,1227704,1635426,298,41.5
2021-06-16T00:00:00.000,WV,32211,639151,699674,217,35.8
2021-06-16T00:00:00.000,IH2,24289,764622,621749,0,30.7
2021-06-16T00:00:00.000,OR,162202,1748811,2458267,2488,50.4
2021-06-16T00:00:00.000,DE,42494,398110,549516,367,46.6
2021-06-16T00:00:00.000,TN,152235,2105981,2820266,10258,33.9
2021-06-16T00:00:00.000,MO,159768,1883829,2842823,409,36.7
2021-06-16T00:00:00.000,MA,278298,3447663,4783383,186,58.3
2021-06-16T00:00:00.000,AZ,203697,2697156,3330974,5182,38.1
2021-06-16T00:00:00.000,WY,15390,197031,197491,226,33.2
2021-06-16T00:00:00.000,NH,55441,634369,797092,21,54.1
2021-06-16T00:00:00.000,DC,26587,325685,473900,276,49.6
2021-06-16T00:00:00.000,VI,818,23473,50832,0,31.9
2021-06-16T00:00:00.000,FM,3858,43990,0,0,22.6
2021-06-16T00:00:00.000,IL,429565,4947514,6946340,9062,43.1
2021-06-16T00:00:00.000,LTC,17548,1994515,5847169,7217,0
2021-06-16T00:00:00.000,TX,945211,10221552,13390947,858,38.7
2021-06-16T00:00:00.000,FL,936040,8252650,10764774,41750,42.7
2021-06-16T00:00:00.000,OK,92030,1422901,1611974,58,36.1
2021-06-16T00:00:00.000,MS,54154,862240,926899,898,28.5
2021-06-16T00:00:00.000,GA,204109,3441713,4292787,660,33.9
2021-06-16T00:00:00.000,AK,23155,273483,338130,100,41.3
2021-06-15T00:00:00.000,NJ,369056,4043917,5264984,475,53
2021-06-15T00:00:00.000,IA,120570,1269254,1562687,128,46.2
2021-06-15T00:00:00.000,MS,54144,862195,926899,898,28.5
2021-06-15T00:00:00.000,AK,22940,273076,337351,100,41.1
2021-06-15T00:00:00.000,IH2,24237,764416,621317,0,30.7
2021-06-15T00:00:00.000,OK,92025,1422876,1611935,58,36.1
2021-06-15T00:00:00.000,PR,88168,1221174,1625030,298,41.2
2021-06-15T00:00:00.000,ID,46761,558941,678326,816,34.6
2021-06-15T00:00:00.000,TN,151616,2101760,2807919,10258,33.8
2021-06-15T00:00:00.000,MP,339,7411,44195,0,43.2
2021-06-15T00:00:00.000,CO,207857,2508600,3184260,2857,48.5
2021-06-15T00:00:00.000,RP,1739,22639,1,0,69.8
2021-06-15T00:00:00.000,GA,204076,3441604,4292757,660,33.9
2021-06-15T00:00:00.000,LA,116370,1491752,1616686,1129,33.1
2021-06-15T00:00:00.000,ME,101292,668284,792553,330,58.7
2021-06-15T00:00:00.000,PA,508246,5596525,7260476,378,47.2
2021-06-15T00:00:00.000,OH,411197,4278751,5623312,11724,42.6
2021-06-15T00:00:00.000,MI,311267,3776985,5019836,1351,44.9
2021-06-15T00:00:00.000,DC,26523,325146,472111,267,49.3
2021-06-15T00:00:00.000,FL,935909,8252289,10764523,41750,42.7
2021-06-15T00:00:00.000,GU,3644,68095,102191,0,48.7
2021-06-15T00:00:00.000,RI,45505,490670,689944,48,55.7
2021-06-15T00:00:00.000,KS,78078,1068756,1260761,667,40.2
2021-06-15T00:00:00.000,MH,403,31017,0,0,25.2
2021-06-15T00:00:00.000,MO,159755,1883801,2842780,409,36.7
2021-06-15T00:00:00.000,VT,36355,351662,437358,621,62.7
2021-06-15T00:00:00.000,IN,185263,2155888,3027552,14445,38.1
2021-06-15T00:00:00.000,IL,429537,4947505,6946287,9062,43.1
2021-06-15T00:00:00.000,VA2,159926,2757097,2394431,3,0
2021-06-15T00:00:00.000,WV,32138,638922,698310,217,35.8
2021-06-15T00:00:00.000,AS,134,10913,33339,0,36.1
2021-06-15T00:00:00.000,MT,35130,412787,459605,303,40.8
2021-06-15T00:00:00.000,CA,1451031,16828112,22384840,5810,46.8
2021-06-15T00:00:00.000,AL,105720,1508148,1515789,0,30.6
2021-06-15T00:00:00.000,OR,160925,1740967,2445456,2481,50
2021-06-15T00:00:00.000,BP2,7837,78069,104152,0,0
2021-06-15T00:00:00.000,ND,26976,271467,330558,0,37.7
2021-06-15T00:00:00.000,DD2,134590,1633785,2116416,399,0
2021-06-15T00:00:00.000,NE,64326,710431,991984,3273,44.6
2021-06-15T00:00:00.000,WY,15382,197014,197491,226,33.2
2021-06-15T00:00:00.000,NH,55134,632670,791938,21,53.7
2021-06-15T00:00:00.000,MN,248465,2249764,3157069,391,49.1
2021-06-15T00:00:00.000,AZ,203669,2697127,3330807,5182,38.1
2021-06-15T00:00:00.000,UT,118038,1135673,1482628,0,35.4
2021-06-15T00:00:00.000,TX,937687,10162765,13266285,854,38.3
2021-06-15T00:00:00.000,VA,314427,3451597,5080871,2391,48.8
2021-06-15T00:00:00.000,MD,250369,2589932,3676369,5627,52.2
2021-06-15T00:00:00.000,NM,68020,987937,1178527,3260,50.6
2021-06-15T00:00:00.000,NV,114803,1063021,1453641,0,39.2
2021-06-15T00:00:00.000,AR,72748,1009584,1072484,583,32.7
2021-06-15T00:00:00.000,DE,42494,398110,549500,367,46.6
2021-06-15T00:00:00.000,MA,278219,3447653,4783280,186,58.3
2021-06-15T00:00:00.000,KY,155694,1687759,1986735,474,41
2021-06-15T00:00:00.000,LTC,17547,1994500,5847112,7217,0
2021-06-15T00:00:00.000,SD,24397,355263,420047,13,44.1
2021-06-15T00:00:00.000,VI,809,23416,50607,0,31.8
2021-06-15T00:00:00.000,CT,165685,1654380,2422820,435,57.6
2021-06-15T00:00:00.000,NC,286817,3408195,4728170,329,38
2021-06-15T00:00:00.000,FM,3256,43872,0,0,21.9
2021-06-15T00:00:00.000,HI,34114,580286,931304,93760,49.8
2021-06-15T00:00:00.000,NY,891080,8443568,11445333,4578,50.6
2021-06-15T00:00:00.000,WA,326217,3305279,4519547,4792,51.1
2021-06-15T00:00:00.000,SC,137471,1622428,2204382,1062,36.1
2021-06-15T00:00:00.000,WI,226040,2367631,3100303,599,46.9
2021-06-14T00:00:00.000,DE,42359,397098,546726,365,46.3
2021-06-14T00:00:00.000,MN,247989,2246335,3147481,389,48.9
2021-06-14T00:00:00.000,WA,323984,3295052,4492836,4790,50.7
2021-06-14T00:00:00.000,ID,46578,558383,677110,813,34.5
2021-06-14T00:00:00.000,KS,77435,1065842,1254102,667,40
2021-06-14T00:00:00.000,UT,115329,1128893,1458389,0,34.7
2021-06-14T00:00:00.000,CA,1445987,16797534,22290451,5800,46.6
2021-06-14T00:00:00.000,ME,100581,665079,784977,319,58
2021-06-14T00:00:00.000,MT,34882,411984,457166,296,40.6
2021-06-14T00:00:00.000,DC,26403,324316,470902,266,49.1
2021-06-14T00:00:00.000,GU,3644,68087,102173,0,48.7
2021-06-14T00:00:00.000,CT,164705,1652181,2407773,435,57.2
2021-06-14T00:00:00.000,HI,33878,579062,927523,93760,49.5
2021-06-14T00:00:00.000,LA,116050,1490167,1613385,1129,33
2021-06-14T00:00:00.000,WV,32010,638381,697106,217,35.7
2021-06-14T00:00:00.000,FL,925583,8224074,10727154,41671,42.4
2021-06-10T00:00:00.000,IH2,23795,761599,610061,0,30.2
2021-06-14T00:00:00.000,NY,886790,8428118,11394043,4574,50.3
2021-06-14T00:00:00.000,VA,312302,3439423,5037437,2379,48.4
2021-06-14T00:00:00.000,MS,53332,855719,913762,897,28.1
2021-06-14T00:00:00.000,VI,803,23368,50376,0,31.6
2021-06-14T00:00:00.000,PR,87979,1214052,1615157,297,40.8
2021-06-14T00:00:00.000,NM,67578,985511,1171447,3248,50.2
2021-06-14T00:00:00.000,TN,151154,2098923,2793120,10210,33.6
2021-06-14T00:00:00.000,IA,120022,1267703,1555901,128,45.9
2021-06-14T00:00:00.000,NE,63957,707854,984853,3252,44.2
2021-06-14T00:00:00.000,AK,22849,272887,336732,100,41.1
2021-06-14T00:00:00.000,DD2,133212,1629089,2100325,399,0
2021-06-14T00:00:00.000,AR,72607,1008149,1070261,583,32.6
2021-06-14T00:00:00.000,SC,136816,1618452,2198020,1062,36
2021-06-14T00:00:00.000,SD,24236,354777,418325,13,43.9
2021-06-09T00:00:00.000,BP2,6970,75623,103396,0,0
2021-06-14T00:00:00.000,GA,204069,3441504,4292494,660,33.9
2021-06-14T00:00:00.000,MP,334,7343,43733,0,42.6
2021-06-14T00:00:00.000,CO,206801,2503074,3168935,2853,48.3
2021-06-14T00:00:00.000,MO,159310,1880163,2834727,409,36.5
2021-06-14T00:00:00.000,MA,277017,3443918,4761939,186,58
2021-06-14T00:00:00.000,ND,26973,271300,330382,0,37.7
2021-06-14T00:00:00.000,VA2,159874,2756850,2394190,3,0
2021-06-14T00:00:00.000,NC,286307,3403461,4713693,329,37.8
2021-06-14T00:00:00.000,MI,310335,3769630,4997295,1351,44.7
2021-06-14T00:00:00.000,WI,225392,2365104,3089566,597,46.8
2021-06-14T00:00:00.000,FM,3138,43640,0,0,21.7
2021-06-14T00:00:00.000,IN,184866,2152820,3017805,14405,38
2021-06-14T00:00:00.000,VT,36069,350073,433615,621,61.9
2021-06-14T00:00:00.000,BP2,7574,77885,104040,0,0
2021-06-14T00:00:00.000,MD,249530,2585027,3659001,5599,52
2021-06-14T00:00:00.000,NV,114408,1061000,1449827,0,39.1
2021-06-14T00:00:00.000,OR,159492,1733693,2427264,2478,49.5
2021-06-14T00:00:00.000,AZ,203056,2692436,3320544,5166,38
2021-06-14T00:00:00.000,OK,91579,1417696,1542709,58,35.2
2021-06-14T00:00:00.000,WY,15289,196364,196310,226,33
2021-06-14T00:00:00.000,IH2,24213,764205,619886,0,30.6
2021-06-14T00:00:00.000,PA,505483,5580253,7231987,378,47
2021-06-14T00:00:00.000,IL,427832,4938765,6911224,9015,42.9
2021-06-14T00:00:00.000,AS,108,10785,33123,0,35.8
2021-06-14T00:00:00.000,AL,105616,1506947,1515549,0,30.6
2021-06-14T00:00:00.000,OH,409824,4269252,5600921,11705,42.3
2021-06-14T00:00:00.000,NJ,365995,4017347,5219896,475,52.4
2021-06-14T00:00:00.000,LTC,16913,1994226,5846007,7217,0
2021-06-14T00:00:00.000,RP,1734,22639,1,0,69.7
2021-06-14T00:00:00.000,RI,45432,490132,686734,48,55.4
2021-06-14T00:00:00.000,MH,403,31017,0,0,25.2
2021-06-14T00:00:00.000,KY,155282,1684187,1980531,474,40.8
2021-06-14T00:00:00.000,NH,54809,630934,784934,21,53.2
2021-06-14T00:00:00.000,TX,932769,10133173,13186001,846,38.1
2021-06-13T00:00:00.000,NJ,375130,4026667,5219158,475,52.5
2021-06-13T00:00:00.000,TN,147006,2082312,2764597,10014,33
2021-06-13T00:00:00.000,DD2,131684,1624057,2085300,399,0
2021-06-13T00:00:00.000,NH,54776,630904,784323,21,53.1
2021-06-13T00:00:00.000,VA,311506,3436032,5026202,2378,48.2
2021-06-13T00:00:00.000,AZ,201980,2686333,3308914,5130,37.8
2021-06-13T00:00:00.000,IL,414008,4906126,6855797,8854,42.2
2021-06-13T00:00:00.000,VI,799,23332,50306,0,31.5
2021-06-13T00:00:00.000,AL,104642,1501009,1508998,0,30.4
2021-06-13T00:00:00.000,HI,33437,576857,921713,93760,49.1
2021-06-13T00:00:00.000,AS,108,10785,33123,0,35.8
2021-06-13T00:00:00.000,NE,63952,707839,984820,3252,44.2
2021-06-13T00:00:00.000,WI,224221,2356737,3070686,591,46.4
2021-06-13T00:00:00.000,MO,156238,1868683,2812453,408,36
2021-06-13T00:00:00.000,OR,158544,1729103,2415518,2461,49.2
2021-06-13T00:00:00.000,WY,15271,196343,196263,226,33
2021-06-13T00:00:00.000,CA,1439155,16763375,22193914,5698,46.4
2021-06-13T00:00:00.000,MT,34856,411886,457113,297,40.5
2021-06-13T00:00:00.000,OH,407600,4260293,5576324,11586,42.1
2021-06-13T00:00:00.000,WV,31674,636150,692359,213,35.4
2021-06-13T00:00:00.000,NY,881479,8403589,11332854,4571,50
2021-06-13T00:00:00.000,KY,153320,1672532,1963148,471,40.3
2021-06-13T00:00:00.000,TX,930727,10114594,13151628,846,37.9
2021-06-13T00:00:00.000,MP,334,7343,43733,0,42.6
2021-06-13T00:00:00.000,MI,308762,3757423,4971649,1341,44.4
2021-06-13T00:00:00.000,ID,45236,554656,671444,804,34
2021-06-13T00:00:00.000,ND,26868,270969,329340,0,37.6
2021-06-13T00:00:00.000,DE,42214,395578,544260,363,46
2021-06-13T00:00:00.000,PR,87660,1206872,1604355,297,40.5
2021-06-13T00:00:00.000,NM,67373,983401,1169164,3233,50.1
2021-06-13T00:00:00.000,IA,119462,1265811,1548288,128,45.7
2021-06-13T00:00:00.000,NC,285425,3397252,4697616,329,37.6
2021-06-13T00:00:00.000,RI,45255,488613,683358,42,55.1
2021-06-13T00:00:00.000,MH,397,30507,0,0,24.6
2021-06-13T00:00:00.000,LA,113602,1478081,1600415,1122,32.5
2021-06-13T00:00:00.000,FM,3090,43126,0,0,21.5
2021-06-13T00:00:00.000,BP2,7574,77885,104040,0,0
2021-06-13T00:00:00.000,RP,1734,22639,1,0,69.7
2021-06-13T00:00:00.000,MD,248486,2575824,3638890,5542,51.6
2021-06-13T00:00:00.000,UT,114111,1126061,1433290,0,34.2
2021-06-13T00:00:00.000,GA,203576,3441359,4291761,660,33.8
2021-06-13T00:00:00.000,WA,321504,3281210,4464187,4771,50.3
2021-06-13T00:00:00.000,OK,88673,1407250,1534373,55,34.8
2021-06-13T00:00:00.000,GU,3638,67008,101591,0,47.8
2021-06-13T00:00:00.000,LTC,16835,1993942,5845673,7217,0
2021-06-13T00:00:00.000,MN,246810,2242392,3131212,385,48.6
2021-06-13T00:00:00.000,CT,164164,1649147,2397602,432,56.9
2021-06-13T00:00:00.000,AK,22747,272473,335636,100,40.9
2021-06-13T00:00:00.000,SC,136226,1614201,2191028,1061,35.8
2021-06-13T00:00:00.000,DC,25709,322356,466277,251,48.5
2021-06-13T00:00:00.000,IH2,24085,763515,616961,0,30.5
2021-06-13T00:00:00.000,KS,77427,1065826,1254066,667,39.9
2021-06-13T00:00:00.000,VT,35799,349089,429822,621,61.2
2021-06-13T00:00:00.000,MS,53325,855626,913606,897,28.1
2021-06-13T00:00:00.000,VA2,158727,2755155,2392188,3,0
2021-06-13T00:00:00.000,IN,181920,2133396,2986055,14230,37.3
2021-06-13T00:00:00.000,PA,503391,5566946,7197273,373,46.7
2021-06-13T00:00:00.000,NV,113744,1058930,1444170,0,38.9
2021-06-13T00:00:00.000,SD,24201,354735,417993,13,43.9
2021-06-13T00:00:00.000,AR,72261,1005748,1065316,583,32.4
2021-06-13T00:00:00.000,FL,900827,8151951,10624774,40945,41.7
2021-06-13T00:00:00.000,ME,100570,665055,784932,319,58
2021-06-13T00:00:00.000,MA,276071,3435241,4748030,181,57.8
2021-06-13T00:00:00.000,CO,206724,2502843,3168630,2853,48.2
2021-06-12T00:00:00.000,UT,114101,1126027,1433245,0,34.2
2021-06-12T00:00:00.000,DC,25638,321248,464925,242,48.2
2021-06-12T00:00:00.000,AS,72,10691,32949,0,35.5
2021-06-12T00:00:00.000,VI,786,23270,50031,0,31.3
2021-06-12T00:00:00.000,MT,34634,411129,455924,294,40.4
2021-06-12T00:00:00.000,ME,99999,662994,780437,312,57.6
2021-06-12T00:00:00.000,CT,163434,1643598,2387554,418,56.5
2021-06-12T00:00:00.000,WA,319570,3270496,4440449,4738,50
2021-06-12T00:00:00.000,TN,145982,2077230,2751637,9879,32.9
2021-06-12T00:00:00.000,IN,180865,2128979,2974559,14064,37.1
2021-06-12T00:00:00.000,DE,42073,394137,541680,357,45.7
2021-06-12T00:00:00.000,GA,203539,3440928,4290961,660,33.8
2021-06-07T00:00:00.000,RP,1729,22639,1,0,69.7
2021-06-12T00:00:00.000,AR,71790,1003328,1061412,579,32.3
2021-06-12T00:00:00.000,VA2,157432,2753125,2390242,3,0
2021-06-12T00:00:00.000,TX,927352,10092297,13106834,846,37.8
2021-06-12T00:00:00.000,NV,112997,1057268,1437723,0,38.7
2021-06-12T00:00:00.000,LTC,16307,1993393,5844596,7217,0
2021-06-12T00:00:00.000,NE,63762,706076,980076,3230,44
2021-06-12T00:00:00.000,ND,26711,270568,328336,0,37.4
2021-06-12T00:00:00.000,IL,411672,4896756,6824446,8712,42
2021-06-12T00:00:00.000,FM,3090,43126,0,0,21.5
2021-06-12T00:00:00.000,LA,113000,1474388,1593191,1116,32.4
2021-06-12T00:00:00.000,NH,54756,630853,783844,21,53.1
2021-06-12T00:00:00.000,FL,893943,8130577,10564014,40362,41.4
2021-06-12T00:00:00.000,VA,309829,3424839,4997119,2366,47.9
2021-06-12T00:00:00.000,NJ,372511,4007436,5178893,475,52.1
2021-06-12T00:00:00.000,MS,53319,855569,913425,897,28.1
2021-06-12T00:00:00.000,SD,24060,354217,416525,13,43.7
2021-06-12T00:00:00.000,NM,66846,980451,1158213,3197,49.6
2021-06-12T00:00:00.000,SC,135341,1602939,2179844,1061,35.5
2021-06-12T00:00:00.000,DD2,130272,1618119,2071600,399,0
2021-06-12T00:00:00.000,MP,323,7291,43514,0,42.2
2021-06-12T00:00:00.000,PR,87274,1200477,1595251,296,40.2
2021-06-12T00:00:00.000,GU,3512,66196,99715,0,46.8
2021-06-12T00:00:00.000,OR,157368,1723188,2398334,2424,48.8
2021-06-12T00:00:00.000,AZ,200952,2680171,3296927,5045,37.7
2021-06-12T00:00:00.000,MN,246048,2237852,3113636,376,48.3
2021-06-12T00:00:00.000,WI,223153,2352063,3056138,586,46.2
2021-06-12T00:00:00.000,WV,31538,635699,690603,213,35.3
2021-06-12T00:00:00.000,AL,104087,1496092,1504980,0,30.3
2021-06-12T00:00:00.000,KS,77060,1064179,1248168,666,39.7
2021-06-12T00:00:00.000,VT,35522,347986,425754,614,60.5
2021-06-12T00:00:00.000,MI,307035,3744996,4941561,1341,44.1
2021-06-12T00:00:00.000,MO,155477,1864292,2802090,406,35.8
2021-06-12T00:00:00.000,MH,397,30507,0,0,24.6
2021-06-12T00:00:00.000,MD,247335,2564477,3606271,5477,51.1
2021-06-12T00:00:00.000,NY,875471,8376710,11266962,4536,49.6
2021-06-12T00:00:00.000,WY,15139,195948,195329,226,32.9
2021-06-12T00:00:00.000,ID,44899,553844,669555,793,33.9
2021-06-12T00:00:00.000,NC,284454,3391454,4680961,329,37.4
2021-06-12T00:00:00.000,OK,88307,1404497,1529807,54,34.7
2021-06-12T00:00:00.000,CA,1431639,16714360,22084839,5622,46.1
2021-06-12T00:00:00.000,BP2,7215,76829,103876,0,0
2021-06-12T00:00:00.000,OH,405471,4252137,5554930,11468,41.9
2021-06-12T00:00:00.000,HI,33405,576793,921588,93760,49.1
2021-06-12T00:00:00.000,IH2,23898,762544,614410,0,30.4
2021-06-12T00:00:00.000,CO,205974,2495482,3153764,2836,48
2021-06-12T00:00:00.000,RP,1734,22639,1,0,69.7
2021-06-12T00:00:00.000,MA,274955,3429496,4726118,181,57.4
2021-06-12T00:00:00.000,RI,45057,485906,677836,41,54.6
2021-06-12T00:00:00.000,AK,22631,272091,334709,99,40.8
2021-06-12T00:00:00.000,KY,152198,1668487,1951513,467,40.1
2021-06-12T00:00:00.000,IA,118864,1264191,1542434,128,45.5
2021-06-12T00:00:00.000,PA,501039,5549106,7161775,369,46.4
2021-06-11T00:00:00.000,MS,53315,855527,913301,897,28.1
2021-06-11T00:00:00.000,RP,1734,22639,1,0,69.7
2021-06-11T00:00:00.000,MD,246003,2553741,3572305,5363,50.6
2021-06-11T00:00:00.000,OH,403481,4242448,5526226,11336,41.7
2021-06-11T00:00:00.000,MH,397,30507,0,0,24.6
2021-06-11T00:00:00.000,HI,33359,576696,921276,93760,49.1
2021-06-11T00:00:00.000,IN,179954,2117959,2958702,13851,36.9
2021-06-11T00:00:00.000,PR,86651,1190563,1583746,296,39.8
2021-06-11T00:00:00.000,PA,498507,5528731,7107700,368,46.1
2021-06-06T00:00:00.000,VA2,154012,2746683,2383311,3,0
2021-06-11T00:00:00.000,NJ,369739,3988516,5138833,475,51.6
2021-06-11T00:00:00.000,TN,144810,2071022,2737620,9738,32.7
2021-06-11T00:00:00.000,CT,162605,1636424,2372300,410,56.1
2021-06-11T00:00:00.000,MO,154608,1857007,2785623,406,35.6
2021-06-11T00:00:00.000,NC,283388,3386357,4663333,329,37.2
2021-06-11T00:00:00.000,WV,31261,634140,686369,210,35.1
2021-06-11T00:00:00.000,AS,72,10691,32949,0,35.5
2021-06-11T00:00:00.000,TX,920264,10039544,12999827,844,37.4
2021-06-11T00:00:00.000,MT,34412,410346,453744,294,40.2
2021-06-11T00:00:00.000,MN,245029,2233163,3093359,370,47.9
2021-06-11T00:00:00.000,BP2,7088,76070,103589,0,0
2021-06-11T00:00:00.000,NV,111871,1054660,1423731,0,38.4
2021-06-11T00:00:00.000,NE,63463,704402,975532,3213,43.8
2021-06-11T00:00:00.000,OR,156124,1715612,2379941,2368,48.3
2021-06-11T00:00:00.000,GA,203504,3440604,4290311,660,33.8
2021-06-11T00:00:00.000,MI,305574,3732513,4913775,1333,43.8
2021-06-11T00:00:00.000,VA,308415,3414499,4970221,2350,47.6
2021-06-11T00:00:00.000,CA,1420660,16628824,21904052,5570,45.6
2021-06-11T00:00:00.000,SD,23788,353363,414093,13,43.5
2021-06-11T00:00:00.000,NH,54564,630096,780405,21,52.9
2021-06-11T00:00:00.000,AR,71392,1000797,1057852,576,32.1
2021-06-11T00:00:00.000,AZ,199303,2670956,3275005,4963,37.4
2021-06-11T00:00:00.000,VT,35197,346429,422480,612,59.8
2021-06-11T00:00:00.000,AK,22392,271713,333317,97,40.6
2021-06-11T00:00:00.000,CO,205060,2489893,3138436,2817,47.7
2021-06-11T00:00:00.000,MA,273755,3421370,4703506,176,57.1
2021-06-11T00:00:00.000,ME,99452,661518,773988,308,57.2
2021-06-11T00:00:00.000,UT,113497,1123530,1426498,0,34
2021-06-11T00:00:00.000,DC,25544,320404,463403,231,48
2021-06-11T00:00:00.000,FL,884221,8104912,10461429,39782,41
2021-06-11T00:00:00.000,WY,14985,195283,193843,224,32.6
2021-06-01T00:00:00.000,BP2,6407,73634,102649,0,0
2021-06-11T00:00:00.000,KS,76712,1062318,1242577,664,39.6
2021-06-11T00:00:00.000,OK,87859,1401541,1522809,52,34.5
2021-06-11T00:00:00.000,GU,3496,66138,99699,0,46.8
2021-06-11T00:00:00.000,ID,44436,552633,667509,790,33.7
2021-06-11T00:00:00.000,LTC,15766,1992963,5843326,7217,0
2021-06-11T00:00:00.000,ND,26617,270124,327143,0,37.3
2021-06-11T00:00:00.000,SC,134593,1594736,2169935,1061,35.3
2021-06-11T00:00:00.000,MP,320,7227,43326,0,42
2021-06-11T00:00:00.000,KY,151189,1662313,1938187,464,39.8
2021-06-11T00:00:00.000,FM,3043,42977,0,0,21.3
2021-06-11T00:00:00.000,IL,409596,4881114,6778443,8603,41.8
2021-06-11T00:00:00.000,LA,112273,1470398,1584825,1108,32.2
2021-06-11T00:00:00.000,NY,870351,8351679,11207141,4496,49.3
2021-06-11T00:00:00.000,WA,316939,3255778,4409195,4702,49.6
2021-06-11T00:00:00.000,AL,102509,1483056,1492880,0,30
2021-06-11T00:00:00.000,DE,41956,392635,538523,348,45.4
2021-06-11T00:00:00.000,NM,66492,978568,1155316,3160,49.4
2021-06-11T00:00:00.000,RI,45003,483706,674193,41,54.2
2021-06-11T00:00:00.000,VI,780,23167,49822,0,31.2
2021-06-11T00:00:00.000,DD2,129245,1613533,2058924,399,0
2021-06-11T00:00:00.000,VA2,156198,2751018,2388256,3,0
2021-06-11T00:00:00.000,IA,118146,1262192,1534611,128,45.3
2021-06-11T00:00:00.000,WI,222674,2348929,3048230,586,46
2021-06-10T00:00:00.000,MI,305574,3732484,4913531,1333,43.8
2021-06-10T00:00:00.000,ND,26520,269857,325604,0,37.2
2021-06-10T00:00:00.000,CA,1411794,16584234,21764345,5499,45.3
2021-06-10T00:00:00.000,BP2,6971,75630,103401,0,0
2021-06-10T00:00:00.000,DE,41895,391313,535702,344,45.1
2021-06-10T00:00:00.000,KS,76244,1060227,1238310,661,39.4
2021-06-10T00:00:00.000,GU,3496,66138,99699,0,46.8
2021-06-10T00:00:00.000,RP,1729,22639,1,0,69.7
2021-06-10T00:00:00.000,IN,179047,2110599,2941585,13623,36.7
2021-06-10T00:00:00.000,PA,496910,5515270,7071495,368,45.9
2021-06-10T00:00:00.000,MP,313,7212,43107,0,41.7
2021-06-10T00:00:00.000,NH,54397,625522,777299,21,52.6
2021-06-10T00:00:00.000,MT,34409,410339,453737,294,40.2
2021-06-10T00:00:00.000,NJ,367616,3971834,5098357,475,51.2
2021-06-10T00:00:00.000,TX,915333,9992676,12938249,841,37.2
2021-06-10T00:00:00.000,PR,86651,1190563,1583746,296,39.8
2021-06-10T00:00:00.000,CO,203840,2481649,3117543,2788,47.4
2021-06-10T00:00:00.000,MD,246003,2553741,3572305,5363,50.6
2021-06-10T00:00:00.000,LTC,15500,1992399,5842430,7217,0
2021-06-10T00:00:00.000,MS,53315,855527,913242,897,28.1
2021-06-10T00:00:00.000,NM,66019,976383,1151306,3129,49.2
2021-06-10T00:00:00.000,SD,23707,352906,412906,13,43.3
2021-06-10T00:00:00.000,VA2,156198,2751000,2388256,3,0
2021-06-10T00:00:00.000,SC,134593,1594735,2169935,1061,35.3
2021-06-10T00:00:00.000,NY,864030,8322650,11121504,4466,49
2021-06-10T00:00:00.000,TN,144810,2071022,2737620,9738,32.7
2021-06-10T00:00:00.000,FL,884221,8104912,10461426,39782,41
2021-06-10T00:00:00.000,MH,397,30507,0,0,24.6
2021-06-10T00:00:00.000,VT,35197,346429,422480,612,59.8
2021-06-10T00:00:00.000,AR,71392,1000797,1057852,576,32.1
2021-06-10T00:00:00.000,MA,273755,3421370,4703506,176,57.1
2021-06-10T00:00:00.000,UT,112499,1119693,1414425,0,33.6
2021-06-10T00:00:00.000,MO,154600,1857007,2785623,406,35.6
2021-06-10T00:00:00.000,AS,38,10594,32769,0,35.2
2021-06-10T00:00:00.000,AZ,197881,2662753,3257437,4896,37.2
2021-06-10T00:00:00.000,NV,110892,1052756,1414932,0,38.2
2021-06-10T00:00:00.000,VA,306854,3401920,4937972,2338,47.3
2021-06-10T00:00:00.000,FM,3005,42835,0,0,21.2
2021-06-10T00:00:00.000,GA,203504,3440604,4290311,660,33.8
2021-06-10T00:00:00.000,KY,151073,1661864,1937630,464,39.8
2021-06-10T00:00:00.000,WY,14971,195265,193841,224,32.6
2021-06-10T00:00:00.000,ME,99452,661518,773988,308,57.2
2021-06-10T00:00:00.000,OK,87844,1401492,1522601,52,34.5
2021-06-10T00:00:00.000,ID,44435,552620,667495,790,33.7
2021-06-10T00:00:00.000,NC,283241,3384674,4656677,329,37.2
2021-06-10T00:00:00.000,WV,31227,633646,684957,210,35
2021-06-10T00:00:00.000,IA,118146,1262192,1534459,128,45.3
2021-06-10T00:00:00.000,RI,44849,482401,670061,41,53.8
2021-06-10T00:00:00.000,WA,315064,3245779,4386761,4660,49.3
2021-06-10T00:00:00.000,DD2,129245,1613533,2058924,399,0
2021-06-10T00:00:00.000,AL,101951,1477439,1484860,0,29.8
